EXTERNALLINK_PK,EXTERNAL_URL,NAME_FIELD,Result,Details,UpdatedURL
231828,http://www.teachertube.com/video/cite-text-evidence-448611,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/cite-text-evidence-448611
226021,http://www.teachertube.com/video/colloids-and-suspensions-90881,See More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/colloids-and-suspensions-90881
225318,http://www.teachertube.com/video/conflict-in-literature-335082,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/conflict-in-literature-335082
225633,http://www.teachertube.com/video/conflict-in-literature-335082,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/conflict-in-literature-335082
228370,http://www.teachertube.com/video/conflict-in-literature-335082,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/conflict-in-literature-335082
228418,http://www.teachertube.com/video/conflict-in-literature-335082,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/conflict-in-literature-335082
226665,http://www.teachertube.com/video/context-clues-396073,See More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/context-clues-396073
226664,http://www.teachertube.com/video/context-clues-396079,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/context-clues-396079
225684,http://www.teachertube.com/video/context-clues-91484,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/context-clues-91484
230988,http://www.teachertube.com/video/cracking-the-advertising-code-240992,Need 2 Know,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/cracking-the-advertising-code-240992
228140,http://www.teachertube.com/video/denotation-and-connotation-220091,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/denotation-and-connotation-220091
224402,http://www.teachertube.com/video/descriptive-writing-118135,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/descriptive-writing-118135
234241,http://www.teachertube.com/video/drawing-conclusions-391378,Need 2 Know,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/drawing-conclusions-391378
231916,http://www.teachertube.com/video/dynamic-versus-static-character-309262,See More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/dynamic-versus-static-character-309262
231026,http://www.teachertube.com/video/energy-flow-in-ecosystems-161083,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/energy-flow-in-ecosystems-161083
230654,http://www.teachertube.com/video/energy-transformations-63309?utm_source=google&utm_medium=video&utm_campaign=preroll&utm_term=search&utm_content=video-ads,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/energy-transformations-63309?utm_source=google&utm_medium=video&utm_campaign=preroll&utm_term=search&utm_content=video-ads
224157,http://www.teachertube.com/video/english-9-convert-outline-to-rough-draft-363171,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/english-9-convert-outline-to-rough-draft-363171
224171,http://www.teachertube.com/video/english-9-convert-outline-to-rough-draft-363171,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/english-9-convert-outline-to-rough-draft-363171
231083,http://www.teachertube.com/video/english-9-convert-outline-to-rough-draft-363171,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/english-9-convert-outline-to-rough-draft-363171
231125,http://www.teachertube.com/video/english-9-convert-outline-to-rough-draft-363171,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/english-9-convert-outline-to-rough-draft-363171
224156,http://www.teachertube.com/video/ethics-cheating-and-plagiarism-264679,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/ethics-cheating-and-plagiarism-264679
226723,http://www.teachertube.com/video/expository-essay-103637,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/expository-essay-103637
231879,http://www.teachertube.com/video/expository-essay-103637,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/expository-essay-103637
231435,http://www.teachertube.com/video/eyes-on-the-prize-little-rock-nine-94820,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/eyes-on-the-prize-little-rock-nine-94820
224311,http://www.teachertube.com/video/fact-and-opinion-81963,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/fact-and-opinion-81963
231949,http://www.teachertube.com/video/fact-and-opinion-81963,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/fact-and-opinion-81963
227735,http://www.teachertube.com/video/families-of-instruments-180133,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/families-of-instruments-180133
160321,http://www.teachertube.com/video/fast-facts-about-liquids-12446?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/fast-facts-about-liquids-12446?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page
231962,http://www.teachertube.com/video/fiction-and-nonfiction-127081,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/fiction-and-nonfiction-127081
231745,http://www.teachertube.com/video/figurative-language-278627,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/figurative-language-278627
231830,http://www.teachertube.com/video/finding-reliable-sources-307048,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/finding-reliable-sources-307048
228731,http://www.teachertube.com/video/fitt-principle-video-350493?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Need 2 Know,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/fitt-principle-video-350493?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page
226550,http://www.teachertube.com/video/flashback-simba-335037,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/flashback-simba-335037
226696,http://www.teachertube.com/video/forgotten-language-by-shel-silverstein-94387,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/forgotten-language-by-shel-silverstein-94387
226980,http://www.teachertube.com/video/formal-vs-informal-writing-whats-the-difference-and-when-to-use-them-360551,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/formal-vs-informal-writing-whats-the-difference-and-when-to-use-them-360551
231832,http://www.teachertube.com/video/formal-vs-informal-writing-whats-the-difference-and-when-to-use-them-360551,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/formal-vs-informal-writing-whats-the-difference-and-when-to-use-them-360551
231892,http://www.teachertube.com/video/four-types-of-sentences-132153,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/four-types-of-sentences-132153
227616,http://www.teachertube.com/video/global-concerns-186392,See More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/global-concerns-186392
224374,http://www.teachertube.com/video/gotta-keep-reading-173635,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/gotta-keep-reading-173635
226072,http://www.teachertube.com/video/hammurabis-code-of-law-250776,See More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/hammurabis-code-of-law-250776
86225,http://www.teachertube.com/video/hesss-law-116573?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/hesss-law-116573?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page
224473,http://www.teachertube.com/video/how-to-find-a-theme-334976,Need 2 Know,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/how-to-find-a-theme-334976
224394,http://www.teachertube.com/video/how-to-write-a-5-paragraph-essay-285242,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/how-to-write-a-5-paragraph-essay-285242
231773,http://www.teachertube.com/video/independent-and-dependent-clauses-248165,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/independent-and-dependent-clauses-248165
231819,http://www.teachertube.com/video/inference-and-drawing-conclusions-295318,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/inference-and-drawing-conclusions-295318
226654,http://www.teachertube.com/video/inferences-textual-evidence-screencast-345922,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/inferences-textual-evidence-screencast-345922
228304,http://www.teachertube.com/video/internet-safety-31500,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/internet-safety-31500
231743,http://www.teachertube.com/video/introduction-to-literary-analysis-192740,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/introduction-to-literary-analysis-192740
224380,http://www.teachertube.com/video/introduction-to-persuasive-writing-128892,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/introduction-to-persuasive-writing-128892
225914,http://www.teachertube.com/video/laboratory-equipment-290452,See More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/laboratory-equipment-290452
228125,http://www.teachertube.com/video/latin-roots-in-cartoons-186318,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/latin-roots-in-cartoons-186318
231956,http://www.teachertube.com/video/learn-about-prefixes-396037,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/learn-about-prefixes-396037
226591,http://www.teachertube.com/video/lesson-231-run-ons-comma-splices-and-fragments-317323,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/lesson-231-run-ons-comma-splices-and-fragments-317323
231790,http://www.teachertube.com/video/lets-write-a-short-story-322841,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/lets-write-a-short-story-322841
231938,http://www.teachertube.com/video/limerick-poems-28167,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/limerick-poems-28167
231926,http://www.teachertube.com/video/main-idea-331116,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/main-idea-331116
231927,http://www.teachertube.com/video/main-idea-437642,Hear More,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/main-idea-437642
230653,http://www.teachertube.com/video/mass-vs-weight-125288,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/mass-vs-weight-125288
224465,http://www.teachertube.com/video/mla-research-paper-format-in-ms-word-276286,Instructional Video,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/mla-research-paper-format-in-ms-word-276286
