COUNT,MAX,HTTPS,Result,Details,UpdatedURL
1,219552,https://secure.asq.org/perl/msg.pl?prvurl=http://asq.org/economic-case/markets/pdf/pekin-school-district.pdf,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://secure.asq.org/perl/msg.pl?prvurl=http:/asq.org/economic-case/markets/pdf/pekin-school-district.pdf
1,219552,https://secure.asq.org/perl/msg.pl?prvurl=http://asq.org/economic-case/markets/pdf/westfield-washington.pdf,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://secure.asq.org/perl/msg.pl?prvurl=http:/asq.org/economic-case/markets/pdf/westfield-washington.pdf
1,219552,https://secure.asq.org/perl/msg.pl?prvurl=http://asq.org/pdf/economic-case/economic-case-kiefer-19281.pdf,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://secure.asq.org/perl/msg.pl?prvurl=http:/asq.org/pdf/economic-case/economic-case-kiefer-19281.pdf
1,219552,https://secure.asq.org/perl/msg.pl?prvurl=http://asq.org/pub/qualityprogress/past/1004/qp1004nelsen.pdf,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://secure.asq.org/perl/msg.pl?prvurl=http:/asq.org/pub/qualityprogress/past/1004/qp1004nelsen.pdf
1,219552,https://secure.asq.org/perl/msg.pl?prvurl=http://asq.org/pub/qualityprogress/past/1103/qp1103saraiva.pdf,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://secure.asq.org/perl/msg.pl?prvurl=http:/asq.org/pub/qualityprogress/past/1103/qp1103saraiva.pdf
1,239384,https://secure.ncte.org/login/?lr=3&RootUrl=https%3a%2f%2fsecure.ncte.org&ft=1&ReturnURL=%2flibrary%2fnctefiles%2fresources%2fjournals%2fcc%2f0203-mar2011%2fcc0203policy.pdf,Success,,
1,64302,https://secure.netcadia.com/dsi/inc/images/?type=thumb&amp;src=1060,Failed,Failed to establish a connection,
1,116103,https://seperationtechnology.com/boiling-point-diagram/,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
1,295028,https://sepuplhs.org/middle/iaes/students/simulations/sepup_plate5.html,Success,,
1,290797,https://serc.carleton.edu/NAGTWorkshops/health/case_studies/hurricane_Katrina.html,Success,,
1,77976,https://serc.carleton.edu/NAGTWorkshops/health/case_studies/volcanic_ash.html,Success,,
1,290713,https://serc.carleton.edu/earthlabs/hurricanes/9.html,Success,,
1,62628,https://serc.carleton.edu/eslabs/carbon/1d.html,Success,,
1,116098,https://serc.carleton.edu/research_education/equilibria/phaserule.html,Success,,
1,67670,https://serc.carleton.edu/research_education/geochemsheets/techniques/SEM.html,Success,,
1,73787,https://serc.carleton.edu/research_education/yellowstone/mantle_plume.html,Success,,
1,70438,https://services.math.duke.edu/education/ccp/materials/intcalc/inverse/inverse3.html,Success,,
1,241388,https://servicesaetn-a.akamaihd.net/pservice/embed-player/?siteId=hist&amp;tPid=21112410,503,"('Service Unavailable', 'The server cannot process the request due to a high load')",
1,70407,https://servicios.elpais.com/diccionarios/,Success,,
1,69247,https://setiathome.berkeley.edu/,Success,,
1,82310,https://setosa.io/ev/sine-and-cosine/,Success,,
1,181006,https://settlement.arc.nasa.gov/Basics/wwwwh.html#who,Success,,
1,210953,https://shakespeare-gesellschaft.de/en/info/faqs/shakespeare/shakespeares-times.html,404,"('Not Found', 'Nothing matches the given URI')",
1,245131,https://shakespeare.palomar.edu/life.htm,Failed,Failed to establish a connection,
1,246326,https://shakespeareinamericancommunities.org/education/funfacts.shtml,Success,,
1,118093,https://share.america.gov/,Success,,
1,241584,https://sheppardpuppies.files.wordpress.com/2012/04/cropped-german_shepherd_puppies.jpg,Success,,
1,70868,https://shop.ucsc.edu/,Success,,
1,254848,https://shortsleeveandtieclub.com/the-buttered-cat-paradox/,404,"('Not Found', 'Nothing matches the given URI')",
1,116549,https://shortsweetpoems.com/?p=77,Failed,Failed to establish a connection,
1,67942,https://silentprofessionals.org/,Success,,
1,292461,https://simbucket.com/circuitbuilder/,Success,,
1,60185,https://simple-french.com/french-adjectives/,Success,,
1,120757,https://simple.wikipedia.org/wiki/Cellular_respiration,Success,,
1,129160,https://sitemaker.umich.edu/meg_jalilevand/creating_a_classroom_environment,404,"('Not Found', 'Nothing matches the given URI')",
1,248658,https://sitemaker.umich.edu/sec006group5/gm_food,404,"('Not Found', 'Nothing matches the given URI')",
1,242295,https://sites.google.com/a/guilford.edu/life-and-money-in-medieval-europe/the-rise-of-the-middle-class,Success,,
1,127551,https://sites.google.com/site/69huckleberryfinn18/the-underground-railroad,Success,,
1,211393,https://sites.google.com/site/allemandifrankenstein/other-relevant-work/mary-shelley,Success,,
1,211876,https://sites.google.com/site/animalfarmmiraekim/comparison-of-napoleon-and-joseph-stalin,Success,,
1,114471,https://sites.google.com/site/artificialsatellitestelescopes/artificial-satellites/different-types-of-artificial-satellites,Success,,
1,303142,https://sites.google.com/site/artsliteratureinthe1920s/motion-pictures,Success,,
1,292412,https://sites.google.com/site/buchanangovernment/persuasive-writing/ethos-pathos-logos,Success,,
1,244394,https://sites.google.com/site/edfabra/home/excerptreviewsstoriespoems/excerpts-from-the-diary-of-anne-frank,Success,,
1,211861,https://sites.google.com/site/gunzjrsite/world-perspectives/lindsey-s-worl,Success,,
1,210836,https://sites.google.com/site/hamletact2scene1/photos,Success,,
1,208944,https://sites.google.com/site/maycaingles2011/writing/linkers-and-connectors,Success,,
1,87691,https://sites.google.com/site/mrweescalculus12/Home/compound-int,Success,,
1,217003,https://sites.google.com/site/pearsonsclass/poetry-2,Success,,
1,116327,https://sites.google.com/site/rnpodarst10th2011grp13/dominant-and-recessive-traits/common-dominant-and-recessive,Success,,
1,276590,https://sites.google.com/site/sites/system/errors/WebspaceNotFound?path%3D/bolender2016/,Redirected,URL should be updated to match Redirected URL,https://accounts.google.com/ServiceLogin?service=jotspot&passive=1209600&continue=https://sites.google.com/site/sites/system/errors/WebspaceNotFound?path%253D/bolender2016/&followup=https://sites.google.com/site/sites/system/errors/WebspaceNotFound?path%253D/bolender2016/
1,276590,https://sites.google.com/site/sites/system/errors/WebspaceNotFound?path%3D/bolender2016/&followup=https://sites.google.com/site/sites/system/errors/WebspaceNotFound?path%3D/bolender2016/,Redirected,URL should be updated to match Redirected URL,https://accounts.google.com/ServiceLogin?service=jotspot&passive=1209600&continue=https://sites.google.com/site/sites/system/errors/WebspaceNotFound?path%253D/bolender2016/%26followup%3Dhttps:/sites.google.com/site/sites/system/errors/WebspaceNotFound?path%253D/bolender2016/&followup=https://sites.google.com/site/sites/system/errors/WebspaceNotFound?path%253D/bolender2016/%26followup%3Dhttps:/sites.google.com/site/sites/system/errors/WebspaceNotFound?path%253D/bolender2016/
1,237779,https://sites.northwestern.edu/jmokyr/,Success,,
1,112646,https://sites.psu.edu/academy/2017/06/01/common-model-organisms-used-in-biomedical-research/,Success,,
1,292367,https://sites.psu.edu/aspsy/2015/11/16/social-media-and-the-negative-impact-on-individuals/,Success,,
1,291678,https://sites.temple.edu/intergroupdialoguetraining/files/2014/07/Social-Identity-Wheel.pdf,404,"('Not Found', 'Nothing matches the given URI')",
1,64894,https://sites.ualberta.ca/~vmitchel/fw2.html,Success,,
1,259364,https://sites.uni.edu/reineke/guidelin.htm,Success,,
1,241378,https://sixminutes.dlugan.com/speech-analysis-dream-martin-luther-king/https://www.youtube.com/watch?v=akc5lsvo9k0&feature=youtu.be,404,"('Not Found', 'Nothing matches the given URI')",
1,304046,https://skyandtelescope.org/observing/interactive-sky-chart/,Success,,
1,238920,https://skyrim.nexusmods.com/,Success,,
1,115448,https://slashdot.org/&quot;&gt;,404,"('Not Found', 'Nothing matches the given URI')",
1,292340,https://slate.com/human-interest/2013/06/voting-rights-and-the-supreme-court-the-impossible-literacy-test-louisiana-used-to-give-black-voters.html,Success,,
1,69141,https://slate.com/news-and-politics/2007/06/do-plastic-bags-really-take-500-years-to-break-down-in-a-landfill.html,Success,,
1,303473,https://slate.com/technology/2016/07/epic-time-lapse-animation-of-the-earth-spinning-over-a-single-year.html,Success,,
1,208428,https://slc.berkeley.edu/writing-worksheets-and-other-writing-resources/quote-analysis%E2%80%94-easy-way,Success,,
1,209389,https://slc.berkeley.edu/writing-worksheets-and-other-writing-resources/you-start-writing-paper,Success,,
1,75958,https://slideplayer.com/slide/276092/,Success,,
1,82194,https://slideplayer.fr/slide/2690510/,Success,,
1,87737,https://slllc.ucalgary.ca/Elohka/a_de_rien.htm,Success,,
1,68867,https://sma.nasa.gov/sma-disciplines/software-assurance,Success,,
1,61867,https://smallbusiness.chron.com/advantages-disadvantages-different-types-business-entities-22544.html,Success,,
1,207715,https://smallbusiness.chron.com/listening-skills-activities-workplace-22574.html,Success,,
1,61997,https://smartasset.com/mortgage/budget-calculator,Success,,
1,61745,https://smartasset.com/taxes/understanding-taxes,Success,,
1,88171,https://smarterhouse.org/cooling-systems/types-cooling-systems,Success,,
1,113584,https://smarthistory.org/linear-perspective-brunelleschis-experiment/,Success,,
1,239245,https://smittenkitchen.com/,Success,,
1,75086,https://smokeybear.com/en/prevention-how-tos,Success,,
1,77119,https://snaped.fns.usda.gov/seasonal-produce-guide,Success,,
1,75197,https://socialwelfare.library.vcu.edu/eras/great-depression/wpa-the-works-progress-administration/,404,"('Not Found', 'Nothing matches the given URI')",
1,107083,https://sociology.uchicago.edu/content/american-journal-sociology,Success,,
1,85184,https://socratic.org/calculus/power-series/constructing-a-taylor-series,Success,,
1,259330,https://softchalk.com/lessonchallenge10/lesson/he%20final/MLA/MLA_print.html,Success,,
1,211484,https://softschools.com/examples/literary_terms/mood_examples/296/,Success,,
1,238916,https://software.intel.com/content/www/us/en/develop/articles/the-3d-production-pipeline-for-games-getting-it-there.html,Success,,
1,84366,https://sohowww.nascom.nasa.gov/,Success,,
1,69363,https://solarsystem.nasa.gov/missions/cassini/science/moons/,Success,,
1,284448,https://solarsystem.nasa.gov/missions/profile.cfm?Sort=Alpha&amp;Letter=V&amp;Alias=Voyager%202,404,"('Not Found', 'Nothing matches the given URI')",
1,68829,https://solarsystem.nasa.gov/moons/jupiter-moons/overview/,Success,,
1,69363,https://solarsystem.nasa.gov/moons/saturn-moons/overview/,Success,,
1,68875,https://solarsystem.nasa.gov/planets/dwarf-planets/pluto/overview/,Success,,
1,68819,https://solarsystem.nasa.gov/planets/earth/overview/,Success,,
1,69156,https://solarsystem.nasa.gov/planets/mercury/in-depth/,Success,,
1,68854,https://solarsystem.nasa.gov/planets/uranus/overview/,Success,,
1,68775,https://solarsystem.nasa.gov/resources/all/,Success,,
1,86049,https://solid.tube/v/172716_5uqka2z,Success,,
1,292026,https://soundcloud.com/gcechicago/satish-kumar-on-sarvodaya,Success,,
1,292008,https://soundcloud.com/upload,Success,,
1,80716,https://sourcebooks.fordham.edu/mod/elizabeth1.asp,Success,,
1,60308,https://sourcebooks.fordham.edu/mod/marseill.asp,Success,,
1,242134,https://sourcebooks.fordham.edu/source/edict-milan.asp,Success,,
1,210632,https://sourceforge.net/projects/translatortools/support,Success,,
1,62910,https://spaceflight.nasa.gov/home/index.html,Success,,
1,91613,https://spaceflight.nasa.gov/shuttle/reference/basics/launch.html,Success,,
1,69177,https://spaceguardcentre.com/,Success,,
1,117836,https://spacemath.gsfc.nasa.gov/earth/10Page96.pdf,Success,,
1,77970,https://spaceplace.nasa.gov/gallery-earth/en/,Success,,
1,85513,https://spaceplace.nasa.gov/laser/en/,Success,,
1,86537,https://spaceplace.nasa.gov/menu/sun/,Success,,
1,69177,https://spacewatch.lpl.arizona.edu/,Success,,
1,59796,https://spanish-trails.com/flamenco-the-dance-of-spain/,Success,,
1,74587,https://spanishconnectionedinburgh.co.uk/when-to-use-que-and-cual-in-spanish/,Success,,
1,267599,https://sparkpe.org/advocacy/academics-physical-activity,Success,,
1,72845,https://spartacus-educational.com/RUSnovemberR.htm,Success,,
1,290147,https://spellcheckplus.com/,Success,,
1,69255,https://spie.org/about-spie?SSO=1,Success,,
1,85507,https://spie.org/publications/tt48_151_blackbody_plancks?sso=1,Success,,
1,62891,https://spiff.rit.edu/classes/phys211/lectures/gpe/gpe_all.html,404,"('Not Found', 'Nothing matches the given URI')",
1,77224,https://spinditty.com/learning/How-to-Harmonize-a-Tune,Success,,
1,303779,https://springhole.net/writing/fairytale-cliches.htm,Success,,
1,219492,https://sso.stern.nyu.edu/idp/SSO.saml2?SAMLRequest=jZLLTsMwEEV%2FJfI%2B76YJVhqpUCEqFVo1gQUb5MQOtZTYwWNT%2BvfkAaKwqFhZHs89c301KZC26fDS6IPYszfDQFsfbSMAjw8LZJTAkgAHLEjLAOsK58v7DQ4cD3dKalnJBp1JLisIAFOaS4Gs9WqBXmhY%2Bl4cz8J5PSdhSf1ZTar6qvT9JCBxEsUkimjpJWGCrCemoFcuUA%2Fq5QCGrQVoInRf8gLP9iLbvyq8CM8C7MfPyFr1v%2BGC6FF10LoD7LoA0gHNlHDEyTiMGpfTzs3zrTPYD5C1%2FPZ4IwWYlqmcqXdescf95odyPB7%2FUIC3XcMGhttKahrmdIfOHe8wnYFNKhirlNXENNqGDlm7rxCvuaBcvF7Or5yaAN8Vxc7ebfMCZenAxmMeKvuXv9Q9l6TTCjz0w9arnWx4dbJupWqJvuxlqHBq12Mr1ooI4Exo5GYT%2F%2FdWZZ8%3D&RelayState=https%3A%2F%2Fwww.stern.nyu.edu%3A443%2Flogin%3Fdestination%3Dnode%2F1313,Success,,
1,116556,https://stackoverflow.com/questions/513832/how-do-i-compare-strings-in-java,Success,,
1,116550,https://stackoverflow.com/questions/5183918/java-filename-expansion-library,Success,,
1,113830,https://stackoverflow.com/questions/593649/how-does-mpeg4-compression-work,Success,,
1,272078,https://staff.argyll.epsb.ca/jreed/math20p/circles/tangent.htm,Failed,Failed to establish a connection,
1,279383,https://staff.bcc.edu/faculty_websites/jalexand/Williams--The_Glass_Menagerie.htm,Failed,Failed to establish a connection,
1,216092,https://staff.esuhsd.org/danielle/English%20Department%20LVillage/RT/Short%20Stories/All%20Summer%20in%20a%20Day.pdf,Failed,Failed to establish a connection,
1,208296,https://staff.esuhsd.org/danielle/english%20department%20lvillage/CAHSEE%20English/W_S0901.pdf,Failed,Failed to establish a connection,
1,120746,https://staff.jccc.net/PDECELL/cellresp/respintro.html,Failed,Failed to establish a connection,
1,63011,https://staff.washington.edu/jbs/itrans/postpet.htm,Success,,
1,303607,https://staff.washington.edu/windemut/astro150/astro150_9.pdf,Success,,
1,86650,https://staffweb.hkbu.edu.hk/reyjeanl/hotpot/neg5-1.htm,Success,,
1,89310,https://staffweb.hkbu.edu.hk/reyjeanl/hotpot/subj-8.htm,Success,,
1,72973,https://standardstoolkit.weebly.com/uploads/2/4/2/4/24241955/internal-and-external-conflict.pdf,Success,,
1,113117,https://stanfordhealthcare.org/medical-conditions/brain-and-nerves/spine-trauma/treatments/sci-rehab-team.html,Success,,
1,69384,https://stardate.org/astro-guide/ssguide/sun,Success,,
1,63363,https://start.watkinson.org/writing-and-analysis-packet.pdf,404,"('Not Found', 'Nothing matches the given URI')",
1,241662,https://startpublicspeaking.com/wp-content/uploads/2010/11/2.jpeg,Failed,Failed to establish a connection,
1,85993,https://static.guim.co.uk/sys-images/Guardian/Pix/pictures/2014/10/22/1413973385418/European-grey-wolf--014.jpg,Success,,
1,241292,https://static.movieclips.com/embedplayer.swf?shortid=D3Jah,404,"('Not Found', 'Nothing matches the given URI')",
1,276468,https://static.newworldencyclopedia.org/8/89/Jean_Piaget_bust.jpg,404,"('Not Found', 'Nothing matches the given URI')",
1,295590,https://static.pdesas.org/content/documents/keystone_formula_sheet-algebra_i.pdf,Success,,
1,75592,https://static.pdesas.org/content/documents/literature%20keystone%20assessment%20anchors%20and%20eligible%20content%20with%20sample%20questions%20and%20glossary%20april%202014.pdf,Success,,
1,75293,https://static.pdesas.org/content/documents/pa%20core%20standards%20ela%206-12%20march%202014.pdf,Success,,
